link,content
https://www.investing.com/news/economy/fed-meeting-microsoft-earns-bp-dividend--whats-moving-markets-3542965,"Investing.com -- The Federal Reserve starts its latest policy-setting meeting, while investors look forward to more corporate earnings, particularly from the important tech sector. has already impressed with its second-quarter numbers. 1. Fed starts policy-setting meeting The starts its July policy meeting later in the session, and after a benign June inflation report, investors after looking for the policymakers to lay the groundwork for a September rate cut. The U.S. central bank concludes its latest meeting on Wednesday, and is widely expected to maintain its benchmark overnight interest rate in the current 5.25%-5.50% range, as it has done since last July. Investors are looking for signals about when and how many rate cuts may occur this year, and will therefore be intently following any policy guidance issued by the central bank, as well as the post-meeting press conference with Fed Chairman . Fed officials have repeatedly stated that they are looking for more evidence that inflation is steadily returning to 2% before cutting rates, but Fed Chair Jerome Powell indicated earlier this month that the central bank may not wait until inflation reaches this target before cutting rates. Futures are fully priced for a quarter-point easing in September, with a small chance of a reduction of 50 basis points, and have 66 basis points of easing priced in by Christmas. 2. Futures edge higher with corporate results in focus U.S. stock futures edged higher Tuesday as investors awaited the start of the latest Federal Reserve meeting as well as key corporate earnings. By 04:00 ET (08:00 GMT), the contract was 60 points, or 0.1%, higher, climbed 12 points, or 0.2%, and rose by 35 points, or 0.2%. The Federal Reserve is set to start its two-day policy meeting later in the session, and investors will be looking for clues over the timing and number of rate cuts to expect this year. The main earnings release Tuesday will be from Microsoft (NASDAQ: ) after the close, but there will also be results from the likes of Merck (NYSE: ), (NYSE: ), PayPal (NASDAQ: ) and Procter & Gamble (NYSE: ) before the open, as well as Starbucks (NASDAQ: ) and AMD (NASDAQ: ) post closing bell. So far, more than 40% of the companies have reported their results with 79% posting earnings that exceeded Wall Street expectations, according to LSEG. 3. Microsoft’s Azure sales in spotlight Microsoft (NASDAQ: ) releases its quarterly results after the close Tuesday - the first of a series of numbers from the tech giants this week, including Facebook-parent Meta (NASDAQ: ) on Wednesday and then both Apple (NASDAQ: ) and Amazon (NASDAQ: ) on Thursday. Investors will be looking to see if sales in Microsoft’s Azure cloud-computing business have picked up enough to justify the billions of dollars being spent on artificial intelligence infrastructure. The software behemoth is expected to report that Azure's growth stayed steady quarter-over-quarter at about 31% between April and June, according to data from Visible Alpha, helped by its tie-up with ChatGPT maker OpenAI. Microsoft's capital spending likely surged about 53% year-over-year to $13.64 billion in the period, according to 16 analysts polled by LSEG. A big step up from the $10.95 billion in expenditure it recorded in the previous quarter. Shares of Google-parent Alphabet (NASDAQ: ) fell sharply last week after the company reported a quarterly capital spending that exceeded estimates by nearly $1 billion, while the revenue boost from AI integrations remained modest, sparking a selloff in major tech companies. 4. BP (NYSE: ) lifts its dividend after Q2 results BP (LON: ) released impressive second-quarter results earlier Tuesday, resulting in the energy giant raising its dividend after beating profit forecasts. BP reported an underlying profit of $2.76 billion for the second quarter of the financial year, up from $2.59 billion in the same quarter in 2023, and slightly higher than the $2.72 billion it earned in the first three months of the year. The oil major generated substantial cash flow of $8.1 billion, enabling it to lower net debt to $22.6 billion as well as raising its dividend by 10% and announcing another share buyback, worth $1.75 billion, for the last quarter. “Our decision to increase our dividend by 10%, and extend our buyback program commitment to 4Q 2024, reflects the confidence we have in our performance and outlook for cash generation,” said CFO Kate Thomson. “We are maintaining a disciplined financial frame and remain committed to growing value and returns for BP.” At 04:00 ET (08:00 GMT), BP shares rose 2.5% to £4.65, trading largely flat year-to-date. 5. Crude prices remain weak Crude prices steadied Tuesday, traded near two-month lows on continuing concerns about demand in China, the world's largest crude importer, while traders shrugged off the risk of conflict escalating in the Middle East. By 04:00 ET, the futures (WTI) climbed 0.1% to $75.88 a barrel, while the contract rose 0.1% to $79.09 a barrel. Traders were seen pricing out a risk premium from crude after media reports said Israeli officials were not seeking all-out war with Lebanon in their retaliation for a rocket strike that killed 12 in Israel-occupied Golan Heights. Crude prices are trading near two-month lows amid persistent concerns over slowing demand, especially in top importer China after last week’s weak growth data. That said, the Politburo, a top decision-making body of the ruling Communist Party, pledged at the end of its July meeting to pursue a ""proactive"" fiscal policy, suggesting more stimulus ahead. The Organization of Petroleum Exporting Countries meets later in the week to discuss output levels, although recent weakness in crude is likely to see the cartel downplay any plans for scaling back production cuts."
https://www.investing.com/news/economy-news/bank-of-korea-board-split-on-when-to-cut-interest-rates-minutes-show-3542900,"SEOUL (Reuters) - South Korea's monetary policy board was divided over when to cut interest rates with a majority of the seven-member board concerned about lower borrowing costs leading to price increases in the housing market, July meeting minutes showed on Tuesday. The Bank of Korea said at the meeting that it was time to prepare for a pivot to interest rate cuts after leaving the benchmark interest rate steady at a 15-year high of 3.50% for the 12th straight meeting, as expected. While the decision was unanimous, the seven-member board appeared divided over when to act, as some fretted that lowering rates could lead to price increases in Seoul's already expensive housing market, while others were increasingly focused on preserving a soft landing for the economy. At least five board members said financial stability risks were of concern to the central bank due to rising home prices. ""In summary, inflation is easing towards (the bank’s) target level but we should still be on alert for upside risks, and risks related to a reduction in interest rates are bigger now due to household debt increases and the home price increases we see now,"" one of the seven board members said. Worries about inflation have recently been replaced by concerns that household debt is increasing fast and consumption is slowing rather too quickly. Any interest rate reductions should be carried out ""after factoring in the medium-term inflation level in relation to our inflation target, macroeconomic policy changes as well as FX market changes,"" another board member said. Headline inflation for June slowed to an 11-month low of 2.4%, close to its target of 2%. South Korea's economy unexpectedly shrank in the second quarter, logging the sharpest contraction since 2022 as slumping consumer spending undermined an export boom to reinforce expectations that an interest rate reduction could come in the coming months."
https://www.investing.com/news/economy-news/new-uk-government-sets-out-spending-cuts-to-plug-hole-in-public-finances-3541725,"By David Milliken and Kylie MacLellan LONDON (Reuters) -Britain's new finance minister, Rachel Reeves, told parliament her Conservative predecessor had left public spending on track to go over budget by 21.9 billion pounds ($28 billion) this year and announced an immediate 5.5 billion pounds of cuts. Reeves pencilled in a further 8.1 billion pounds of cuts for the next financial year and promised more measures at a full budget on Oct. 30, when the newly-elected Labour government would need to make ""difficult decisions"", including on tax. Part of the cost comes from Reeves' decision to give public-sector workers pay rises costing in total 9.1 billion pounds, following recommendations from independent pay-setting bodies which she said the Conservatives had ignored for too long. Reeves said the state of the public finances was not sustainable, and posed a risk to economic stability if left unchecked. ""It therefore falls to us to take the difficult decisions now to make further in-year savings,"" she told parliament. Elected to run the world's sixth-largest economy in a landslide victory on July 4, Labour has spent much of its first three weeks in power telling voters that things are worse than expected in almost every area of public policy. Reeves inherited an economy with sluggish growth, public sector net debt at the highest since the early 1960s and a tax burden that is on track to hit a near-80 year high. The last government had also faced industrial action across the public sector, and Reeves said she would accept the recommendations on increasing pay at above-inflation rates for workers such as teachers and healthcare staff. In a statement seen by critics as an attempt to pave the way for future tax rises, Reeves accused the former Conservative government of covering up the true state of government spending and said she needed to make difficult decisions to prevent the budget deficit ballooning by 25% this year. She made cuts to a range of projects such as roadbuilding and restoring railways, said she would review a scheme to rebuild hospitals and set an ambitious target for government departments to squeeze more than 3 billion pounds from their budgets. She also said she would save around 1.5 billion pounds per year by stopping higher-income pensioners from receiving an annual payment for heating costs. FALSE HOPE Reeves commissioned the review of the public finances upon taking office, and used her announcement in parliament to attack the last government, led at different stages by Rishi Sunak, Liz Truss and Boris Johnson. ""They promised solutions that they knew could never be paid for: roads that would never be built, public transport that would never arrive, hospitals that would never treat a single patient."" The Conservatives dismissed her accusations as a pretext for Labour to raise taxes. ""Today's exercise is not economic, it's political. She wants to blame the last Conservative government for tax rises and project cancellations she has been planning all along,"" said Jeremy Hunt, who was finance minister in the Conservative government. Paul Johnson, director of the Institute for Fiscal Studies (IFS), said some of the funding pressures did appear to be greater than expected. ""Some of the specifics are indeed shocking, and raise some difficult questions for the last government,"" he said. Britain's non-partisan Office for Budget Responsibility, which scrutinises governments' tax and spend plans, said it would review how Hunt's budget in March was prepared, saying it was a serious issue. Reeves stressed that she intends to stick to her party's election campaign commitments not to raise the rates of income tax, value-added tax and other main taxes. Any other tax changes would come in October's formal budget statement, which Reeves said would contain a new set of non-negotiable fiscal rules. ($1 = 0.7795 pounds)"
https://www.investing.com/news/economy-news/imf-approves-release-of-820-million-for-egypt-calls-for-more-reforms-3542714,"By Kanishka Singh and Aidan Lewis WASHINGTON (Reuters) - The International Monetary Fund said on Monday it had completed a review allowing Egypt to draw $820 million, saying efforts to restore macroeconomic stability had started to yield results but urging more progress on reining in state-owned enterprises. The review is the third under Egypt's latest 46-month IMF loan programme, which was approved in 2022 and expanded to $8 billion this year following an economic crisis marked by high inflation and severe foreign currency shortages. Egypt says it has shifted to a flexible exchange rate regime, a policy the IMF said on Monday remains ""a cornerstone of the authorities' program."" ""Inflationary pressures are gradually abating, foreign exchange shortages have been eliminated, and fiscal targets (including related to spending by large infrastructure projects) were met,"" an IMF statement said. ""While there has been progress on some critical structural reforms, greater efforts are needed to implement the State Ownership Policy (SOP),"" it added. The Fund called on Egypt to accelerate a programme of divestment of state-owned enterprises and carry out reforms to prevent them from using unfair competitive practices. It also said Egypt, where falling production has contributed to daily power cuts since last year, needed to contain fiscal risks from the energy sector. ""Restoring energy prices to their cost recovery levels, including retail fuel prices by December 2025, is essential to supporting the smooth provision of energy to the population and reducing imbalances in the sector,"" the IMF quoted its Deputy Managing Director Antoinette M. Sayeh as saying. Egypt raised domestic fuel prices by up to 15% ahead of the IMF review, which had been postponed from July 10."
https://www.investing.com/news/economy-news/exclusivespacex-in-talks-to-land-and-recover-starship-rocket-off-australias-coast-3542067,"By Joey Roulette WASHINGTON (Reuters) - SpaceX is in talks with U.S. and Australian officials to land and recover one of its Starship rockets off Australia's coast, a possible first step toward a bigger presence for Elon Musk's company in the region as the two countries bolster security ties, according to three people familiar with the plans. Since a Starship rocket made a controlled splashdown for the first time in June in the Indian Ocean, SpaceX has been eager to expand its testing campaign. Successful landings and recovery of the boosters afterward are important elements of the speedy development of the giant and reusable rocket designed to launch satellites to orbit and land astronauts on the moon. The plan would be to launch Starship from a SpaceX facility in Texas, land it in the sea off Australia's coast and recover it on Australian territory. Getting permission to do so would require loosening U.S. export controls on sophisticated space technologies bound for Australia, according to the sources, who spoke on condition of anonymity. President Joe Biden's administration already has sought to ease similar restrictions within the AUKUS security alliance, a grouping of the United States, Australia and Britain aimed at countering China. SpaceX, the U.S. Space Force and the Australian Space Agency did not immediately reply to requests for comment. Towing Starship, after it has landed in the ocean or on a barge, to a nearby port on Australia's western or northern coasts would be ideal, though more specific plans and locations are still being discussed, the sources said. The conversations underscore the U.S. determination to help Australia build up its military as a deterrent to an increasingly assertive China in the region. The proposed SpaceX arrangement would put more trust in a close American ally that for years has sought to expand its space defense program, strengthen civil and military space ties with the United States and stimulate its own space industrial base. Discussions in recent weeks between SpaceX executives and U.S. and Australian officials have focused on regulatory hurdles in bringing a recovered Starship booster ashore in a foreign country, the sources said. Because the talks are ongoing, the timing of any Starship landing off Australia remained unclear. The sources said the proposed test-landings likely would be the first phase of a larger future Australian presence for SpaceX that could include launching from a facility on the continent or landing a Starship booster on the ground instead of the ocean, though discussions on those possibilities are in the early stages. In developing its partially reusable Falcon 9 about a decade ago, SpaceX also made ocean-based test landings before attempting touchdowns on land and atop barges at sea. Falcon 9 is now SpaceX's workhorse rocket, and its first-stage booster has made hundreds of routine landings from space. A TOWERING ROCKET Starship is a 400-foot (120-meter) tall two-stage rocket designed to be fully reusable. It represents SpaceX's next-generation rocket system, meant to loft large batches of satellites into space, land NASA astronauts on the lunar surface and potentially ferry military cargo around the world in roughly 90 minutes. Starship's June test flight was its most successful to date. Starship was launched from Texas toward space on a suborbital trajectory that sent it freefalling at hypersonic speeds back through Earth's atmosphere before reigniting its engines for a soft splashdown in the Indian Ocean, about 90 minutes after launch. Its SuperHeavy booster landed in the Gulf of Mexico. Previous test flights had ended with Starship disintegrating before a safe landing could be achieved. The June flight has led SpaceX to pursue a new phase of more complicated landing tests, according to multiple people familiar with the campaign. The U.S. Air Force Research Laboratory's conceptual ""Rocket Cargo"" program envisions using suborbital rockets to swiftly deliver military cargo around the world in 90 minutes, called point-to-point delivery. Some at the Pentagon viewed the June Starship test launch as a crucial demonstration of this program, according to U.S. defense officials. A Starship launch from Texas and landing off Australia could further demonstrate point-to-point delivery. While still in an early phase, the delivery time for rocket-based cargo around the planet - taking advantage of orbital velocity of 17,000 miles per hour (27,350 kph) and a hypersonic reentry through Earth's atmosphere - would be a fraction of the roughly 12 to 24 hours typically needed for traditional aircraft. SpaceX since 2021 has been studying how to use to Starship for those deliveries under a $102 million Pentagon contract. The program will graduate to a more serious prototype effort with the U.S. Space Force next year, according to 2025 budget documents."
https://www.investing.com/news/economy-news/boj-to-debate-rate-hike-timing-as-fed-opens-door-to-cuts-3542772,"By Leika Kihara TOKYO (Reuters) -The Bank of Japan will detail plans to taper its huge bond buying and debate the timing of a next interest rate hike on Wednesday, signalling its resolve to steadily unwind a decade of massive monetary stimulus. The decision comes as the U.S. Federal Reserve looks to cut interest rates, possibly as early as September, reversing an aggressive rate-hike cycle that drove up the dollar and caused a painful yen sell-off for Japan. Expectations of narrowing U.S.-Japan interest rate differentials have pulled the yen off 38-year lows, taking some pressure off the BOJ to slow the currency's drop by combining a rate hike with an ambitious bond-tapering plan. But the yen's rebound also gives the central bank a chance to hike rates without giving markets the impression it is directly targeting yen moves through monetary policy, analysts say. ""The BOJ can move either way. If it wants to hike rates now, it can say consumption will rebound due to higher wages,"" said Yoshiki Shinke, senior executive economist at Dai-ichi Life Research Institute. ""If it wants to play it safe, it can await more data. Either way, the consumption outlook holds the key."" While the BOJ insists it does not use monetary policy to affect currency moves, rising concern over a weak yen has prompted some calls from government and business leaders for the central bank to speed up its shift away from near-zero rates. At the two-day meeting ending on Wednesday, the BOJ will decide on a quantitative tightening (QT) plan that will likely halve monthly bond buying in 1-1/2 to two years' time - a pace roughly in line with dominant market forecasts. The board will also debate whether to raise short-term rates from 0-0.1%, which could be a close call as policymakers remain split on how long they should scrutinise data before pulling the trigger. More than three-quarters of economists polled by Reuters on July 10-18 expect the BOJ to stand pat. Money markets are pricing in a 64% chance of a 10 bps hike. The BOJ's decision will come hours before that of the Fed, which is likely to hold rates steady before cutting rates as soon as September. RECOVERY DOUBTS Japan's economy is at an inflection point with core inflation holding above the BOJ's 2% target for well over two years and workers getting their biggest base pay hikes in three decades. But rising living costs have hurt consumption, pushing the economy into contraction in the first quarter and casting doubt on whether households can swallow further price increases. Still, with inflation keeping real borrowing costs low, the BOJ will likely drop signs that it is on course for a steady rate hike path through 2026 to remove what it sees as excessive monetary support. Such clues, or guidance on the future rate hike path, will likely come from Governor Kazuo Ueda's post-meeting briefing or a quarterly outlook report due after the meeting. In the report, the BOJ will likely roughly maintain its projection made in April that inflation will stay around its 2% target in coming years, sources have told Reuters. Ueda has said the central bank will hike rates further if it becomes convinced that rising wages will prop up services inflation, and keep inflation durably around its 2% target. Such projections are not without pitfalls. The yen has surged from around 162 per dollar in mid-July to roughly 153 per dollar, its biggest two-week gain of the year. If yen rises continue, that could ease inflationary pressure from import costs in coming months. There is also uncertainty on whether one-off tax cuts and rising wages will change households' frugal spending, as the BOJ projects. Household spending unexpectedly fell in May and service sector sentiment worsened to levels unseen in nearly two years. ""On the surface, inflation may appear to be overshooting. But the underlying factors driving price moves aren't very strong,"" said former BOJ board member Takahide Kiuchi, who is currently an economist at Nomura Research Institute. ""I don't see evidence that backs up the BOJ's view that demand-driven inflation is accelerating steadily towards 2%."""
https://www.investing.com/news/economy/boj-preview-rate-hike-uncertain-but-qe-exit-in-sight-3542778,"Investing.com-- The Bank of Japan is set to conclude a , with analysts split over whether the central bank will hike interest rates, especially amid recent volatility in the yen. But the BOJ is widely expected to flag an end to its quantitative easing programs, after it said in its June meeting that it will elaborate on its plans to taper down its asset purchases during the July meeting. The BOJ had kept its benchmark short-term rate unchanged at 0.1% in June, after hiking the rate for the first time in 17 years in March. Wednesday’s decision comes amid increased volatility in the , after the currency firmed sharply against the dollar over the past two weeks. Suspected intervention, an unwinding carry trade and expectations of U.S. interest rate cuts drove the yen to its strongest level in over two months. The case for a BOJ hike Analyst forecasts for a hike were either 10 basis points or 15 basis points. Speculation over a BOJ hike rose following some signs of pick-up in Japanese inflation over the past month, on higher wages. This trend is mostly in line with the BOJ’s stance that inflation will sustainably reach its 2% annual target, giving the central bank more headroom to increase rates. “At a minimum, upside risks to inflation have intensified. If the BoJ does raise its inflation track or say that upside inflation risks are intensifying, then this should be a rationale to tighten policy according to Ueda’s rhetoric. Thus, we expect the BoJ to raise rates by 15bp, taking the policy range to 15bp-25bp,” ANZ analysts wrote in a note. Japanese wages were seen increasing this year after several major labor unions negotiated bumper wage increases for the year. This is also expected to underpin consumption and inflation in the coming months. The case for a BOJ hold But even with inflation showing some signs of pick-up, concerns over a broader slowdown in the Japanese economy could keep the BOJ from raising rates. The central bank has repeatedly warned that monetary conditions will remain relatively loose to foster economic growth- a notion that could keep the bank from raising rates soon. Media reports also suggested that Governor Kazuo Ueda was reluctant to hike rates due to concerns over sluggish consumption. Recent data showed the Japanese economy shrank much more than expected in the first quarter, weighed especially by weak consumption. “The BOJ is convinced that the virtuous cycle between wages and consumption is strengthening. However, real wage growth has remained in negative territory, which could lead the BOJ to keep policy rates on hold,” ING analysts said, although they still expect the central bank to narrowly settle on a 15 bps hike. Nikkei to fall, yen likely to firm Any signs of tightening monetary policy are likely to batter Japanese stocks and favor the yen. An end to the BOJ’s asset purchase programs already heralds lesser support for local equities, while a stronger yen presents earnings pressure on export-oriented stocks, which make up a bulk of Japanese stock valuations. The had tumbled over the past week, hit in part by a technology rout and as investors positioned for potentially hawkish signals from the BOJ. The yen on the other hand marked a strong rally over the past two weeks, and may see more strength if the BOJ signals hawkishness. BoFA analysts expect USDJPY to potentially drop to 145 yen on a hawkish BOJ."
https://www.investing.com/news/economic-indicators/chinas-new-productive-forces-need-government-market-efforts-vice-premier-3542777,"BEIJING (Reuters) - China's Vice Premier He Lifeng stressed the need for a well-coordinated government and efficient market to develop the country's ""new productive forces"", state media said on Tuesday. President Xi Jinping introduced the term last year, focusing on scientific research and technological advancements within China's vast industrial sector. The recent key Communist Party meeting reaffirmed this approach. ""Developing new productive forces is a long-term task and a systematic project. We need both historical patience and a sense of urgency that time and tide wait for no man,"" he wrote in an article published by the People's Daily on Tuesday. He emphasised the government's role in creating layout and rules, and providing fiscal and tax support to prevent overcapacity and resource wastage due to repeated construction. He also highlighted the importance of the market mechanism in fostering technological and industrial innovation. ""It is necessary to give full play to the decisive role of the market in resource allocation, strengthen the dominant position of enterprises in scientific and technological innovation, and make all types of enterprises become the main force in the development of new productive forces."" China's private sector has been under pressure. Private sector investment grew by a mere 0.1% in the first half of 2024 from a year earlier compared with a 6.8% gain in state-sector investment for the same period. Even if China's gross domestic product per capita ranked forefront among middle-income countries in 2023, He said ""we should see that the problem of unbalanced and inadequate development is still prominent and, the scientific and technological innovation capability is not strong yet."" ""The gap in income distribution is still large, resource and environmental constraints are tightening, and the limitations of traditional productivity and growth models have become increasingly prominent."" He added developing ""new productive forces"" is a response to the call of the times to win the initiative in development, as the U.S. and other western countries' suppress China and try to decouple and de-link from it. ""Currently, in the face of fierce competition from major countries, China's future industrial development faces a situation: if we stop moving forward, we fall back; if we move forward slowly, we fall back too."""
https://www.investing.com/news/economy-news/colombia-pitches-bulkedup-130-billion-government-budget-for-next-year-3542688,"By Nelson Bocanegra BOGOTA (Reuters) -Colombia's government proposed on Monday a 523 trillion peso ($130 billion) 2025 budget to lawmakers for their consideration, the finance ministry said in a statement, as mounting fiscal challenges put pressure on President Gustavo Petro's agenda. The government budget proposal compares to this year's 483-trillion-peso budget, which in June was slashed by 20 trillion pesos, the ministry said. WHY IT'S IMPORTANT Petro is about to enter the second half of his presidential term, but without the backing of a solid majority in Congress to approve his economic and social priorities. Congress must approve the budget bill by Oct. 20 and could make significant changes to it. Diego Guevara, Colombia's vice-minister for finance, said the government will seek some 12 trillion pesos via a new financing law set to go through Congress, in order to cover the funds required for the budget plan. KEY QUOTES ""This is a budget that bets on economic reactivation,"" budget director Jairo Bautista told a press conference. ""It manages to target fundamental spending objectives in key economic sectors such as health, education and infrastructure."" BY THE NUMBERS The bill sets out operating expenses of about 327.9 trillion pesos, debt service funds of 112.6 trillion and investments of 82.4 trillion. The finance ministry said the budget was consistent with next year's targets of economic growth of 3% and a fiscal deficit of 5.1% of gross domestic product (GDP), which the government set out in a mid-term framework last month. CONTEXT The ministry also plans to propose legislation to bring forward certain fiscal changes that were set to take effect as of 2026. CARF, an autonomous fiscal committee, said earlier this month that Colombia's government may need further adjustments to its accounts to comply with fiscal rules this year and next and stabilize its debt in the face of risks to tax collection goals. ($1 = 4,063.3000 Colombian pesos)"
https://www.investing.com/news/economy-news/fed-likely-to-hold-rates-steady-one-last-time-as-inflation-fight-finale-unfolds-3540844,"By Howard Schneider WASHINGTON (Reuters) - The Federal Reserve is expected to hold interest rates steady at a two-day policy meeting this week but open the door to interest rate cuts as soon as September by acknowledging inflation has edged nearer to the U.S. central bank's 2% target. Policymakers in advance of the July 30-31 meeting were reluctant to commit to the timing of a first rate cut, but audibly cheered recent data showing price pressures were easing broadly, with headline inflation moving closer to the Fed's target and evidence from job, housing and other markets suggesting that trend would continue. Data on Friday showed the Fed's preferred personal consumption expenditures price index, which was accelerating by as much as 7.1% on a year-over-year basis in 2022, rose by 2.5% in June after a 2.6% gain in May. Since March, in fact, the annualized month-to-month changes in the PCE price index show it rising at just 1.5% - half a percentage point below the Fed's target. A companion measure stripping out volatile food and energy prices is trending at 2.3% over that same window - within sight of the 2% goal. Combined with a broader sense that price pressures are easing, that data may be enough for Fed officials to change their description of inflation as ""elevated"" in next week's policy statement, and note rising confidence that the pace of price increases will return to 2%. Policymakers have said they should start cutting interest rates before inflation fully returns to their target, and if upcoming data stays in line with recent months they may be running out of time. The Fed ""is only 50 basis points from the target ... so it seems that is not very far,"" said Jim Bullard, the former president of the St. Louis Fed and now dean of Purdue University's Mitchell E. Daniels Jr. School of Business. ""Is it still elevated? Sure. But it is not as elevated as it was,"" Bullard said. A slight change in the statement, perhaps describing it as ""moderately elevated,"" would ""send a major signal to markets that you are taking on board all that disinflation that has occurred over the last year and you think it is for real and you don't think it is going to turn around."" The Fed lifted its benchmark interest rate to slow the economy after inflation surged, and has held it steady in the current 5.25%-to-5.50% range since last July, making the current run of tight monetary policy among the longest in recent decades. Despite warnings last year that such strict financial conditions could trigger a recession, the Fed at least for now appears to have hit a sweet spot. Inflation has fallen, and while the unemployment rate has risen gradually it remains, at 4.1%, around what many Fed officials see as representing full employment. Some data, including disappointing recent home sales and rising loan delinquencies, may point to weakness. But the most recent report on overall economic output was surprisingly strong, with growth at a 2.8% annualized rate in the second quarter. The Fed regards the economy's underlying potential growth, consistent with stable inflation, at about 1.8%. ""They have had encouraging inflation data ... Clearly the economy is slowing. The balance of risks is different than it was four months ago. Full stop,"" said Nathan Sheets, global chief economist at Citi. ""It feels like they want to be a little more certain, so signal in July and cut in September."" POLITICAL VIBES The U.S. central bank will release its latest policy statement at 2 p.m. EDT (1800 GMT) on Wednesday, and Fed Chair Jerome Powell will hold a press conference half an hour later. Acknowledging that rate reductions are imminent would put the Fed in line with investors who consider it a near certainty that it will deliver at least a quarter-percentage-point cut at the Sept. 17-18 meeting, the first step in reversing the most rapid series of rate increases in four decades. It would also put the Fed in the spotlight of a tumultuous U.S. presidential race. Inflation may be less of a centerpiece issue in an election that has included an assassination attempt against former President Donald Trump, the Republican nominee, and the withdrawal from the race of President Joe Biden, who was replaced by Vice President Kamala Harris as the Democrats' presidential nominee. But Republican lawmakers earlier this month told Powell in a hearing that a rate cut in September could seem like an effort to tilt the playing field against Trump, who installed him as Fed chief early in 2018 only to turn deeply critical of his leadership of the central bank. Among Fed officials, however, sentiment is broadly shared that inflation is easing, including among some of the central bank's more hawkish voices. Fed Governor Christopher Waller, another Trump appointee, in particular said that inflation data was close to the point where rate cuts would be warranted and the labor market close to the point where the unemployment rate might be at risk of rising fast. Prices and inflation, meanwhile, may still figure into the election. In its latest election modeling, Oxford Economics said that how swing voters interpret coming economic data could push them towards Trump and the Republicans if they still ""fixate on the level of prices and how much they have risen,"" or towards Harris and the Democrats if they ""focus on recent trends in inflation and the low level of unemployment."" Fed rate cuts could be felt quickly on that front, potentially translating into lower borrowing costs for home mortgages, credits cards, and an array of household and business financial products."
https://www.investing.com/news/economy-news/ethiopia-clinches-deal-with-the-imf-for-34-billion-in-financing-imf-says-3542228,"WASHINGTON (Reuters) - Ethiopia has secured an agreement with the International Monetary Fund for a new financing program worth $3.4 billion, the IMF said on Monday. Ethiopia's central bank floated the country's birr currency on Monday, a key step to secure IMF support, and to make progress on a long-delayed debt restructuring. The Horn-of-Africa nation, which is struggling with high inflation and chronic foreign currency shortages, became the third economy on the continent in as many years to default on its debt at the end of last year. It has been in talks with the IMF since last year to establish a new lending program, after the last fund-supported program agreed in 2019 was abandoned due to conflict in the northern region of Tigray that ended with a November 2022 peace deal. Reuters previously reported Ethiopia was seeking to secure about $3.5 billion in a deal with the IMF. The IMF said the agreement will enable an immediate disbursement of about $1 billion. Africa's second-most populous country requested a debt restructuring under the Group of 20's Common Framework process in early 2021, but progress was slowed by the civil war in Tigray that lasted two years. The government in Addis Ababa has unveiled some economic reforms, which analysts say are linked to the negotiations for a new IMF program, including the adoption of an interest rate-based monetary policy earlier this month."
https://www.investing.com/news/economy-news/treasury-cuts-q3-borrowing-estimate-as-slower-pace-of-qt-boosts-cash-balance-3542470,"Investing.com -- The U.S. Treasury on Monday cut its estimate for federal borrowing for the third quarter amid a higher-than-expected cash balance. The Treasury Department lowered its net borrowing estimate for the July through September quarter to $740 billion, down from the $847 billion amount it had forecast in late April, driven by higher cash balance. The higher cash balance was driven by a slower pace of bond selling, or quantitative tightening that was announced in June, reducing the Treasury's financing needs by $35B a month. Ahead of the announcement, Jefferies had expected ""a modest downward revision to Q3 borrowing to a total of $750B."" For the October to December quarter, Treasury expects to borrow $565 billion in privately-held net marketable debt, assuming an end-of-December cash balance of $700 billion."
https://www.investing.com/news/economy-news/uk-public-sector-workers-get-aboveinflation-pay-rises-worth-9-billion-pounds-3541913,"LONDON (Reuters) -British public sector workers such as teachers and doctors are set to receive inflation-busting pay rises worth 9.4 billion pounds ($12.1 billion) that will pressure the public purse but help avoid disruptive industrial action, the government said on Monday. The new Labour government said it would make cuts to public spending in other areas, finance minister Rachel Reeves said as she blamed the previous Conservative administration for covering up the scale of the black hole in the public finances. ""I have today set out our decision to meet the recommendation of the pay review bodies, because the previous government failed to prepare for these recommendations in their departmental budgets,"" Reeves told parliament as she announced the pay rises. ""They come at an additional cost of 9 billion pounds this year,"" she said. But the pay rises, based on the advice of independent pay review bodies, also seek to balance the pressure on public finances with the need to curb industrial unrest and address staff retention. Governments are not bound by the review bodies' recommendations although they have usually accepted them. Strikes by doctors, nurses, teachers and civil servants over pay in the last two years have heaped pressure on vital public services including the state-funded NHS. The Trades Union Congress, Britain's umbrella union body, warned in the run-up to this month's election of public sector strikes if the new government did not sufficiently raise workers' pay. Prime Minister Keir Starmer's Labour Party won a landslide victory in the July 4 vote. About 1.3 million NHS workers - including nurses and paramedics - and around 500,000 teachers will receive a pay rise of 5.5%. Junior doctors, who have staged a series of strikes over pay since early last year, will receive an average 22.3% pay rise over two years. Armed forces staff will receive 6%. ($1 = 0.7785 pounds)"
